208.755838241712,7064.72333349537
225.842865727479,5726.11667440197
226.256491619578,6109.91177168336
227.631280802969,6566.96676410181
228.013157515087,6050.96728496833
230.514641617404,6665.12617400180
231.095218470656,5529.80357861643
232.096962496281,5870.61560043548
233.719917850405,6333.41200905621
237.455258943659,6679.16585829717
238.618943087090,5497.81830794606
247.161890266279,6014.72161786011
249.248871612290,4850.69067841593
252.273660931933,5152.66157639334
252.348964729400,5054.20194101529
254.399292451846,5560.79155324552
257.287776623764,4616.63203493397
258.406656261018,5265.57706648908
260.126892112292,4718.72226960780
260.856282270525,5265.46965402160
261.103427782938,4728.64112868318
261.598929661419,5119.86085902394
262.608072990912,5537.25441147676
263.943175702650,4706.81126696136
264.531661621062,4817.47378664817
264.688496161053,6499.23665572609
264.735717272906,4863.22481870445
265.960523386461,5276.91892104365
266.960671260768,4723.34942899234
270.427439436164,5233.39889315627
271.979778660106,4491.94455445537
273.786413103353,4830.79183381340
274.142298815779,4436.33055155610
274.878154825006,6926.21302138497
276.329513443642,4196.52899686577
277.055951027947,5209.36174828163
278.134859375807,5254.96920377480
280.923477124999,4630.02793082487
281.650492632269,4762.40750568717
281.960990209639,4889.25811295616
284.077454226836,4520.16218005834
284.302655633042,5114.41341812255
284.806952162337,4148.16702528692
285.746391053325,4429.16431360221
287.228132326901,4756.06570894052
287.987846965805,6514.77761370572
288.558486272714,5031.25663744178
288.740367804711,4837.49700950742
290.489242485845,4693.95865989281
293.467204300583,4347.24243061102
293.688610606540,4224.70407865964
294.467315673574,4783.47348629024
295.196544695225,4394.04047267590
296.427056794753,3933.67346216810
296.516441365399,4987.14659031997
297.592002580715,5232.48088087404
299.464522105708,4297.36676033854
301.088026995429,5203.79056026151
301.190969320131,4774.72059619934
301.726697526089,4522.10688839310
301.927143529693,5366.20748425346
302.679698691538,4892.98583404222
303.041251317374,3847.76099247729
304.440470371467,4794.05022112378
306.094756570576,5000.61617063815
306.143757081538,5201.14916422713
306.254795880816,4596.57454493777
306.692027936821,5769.40673381266
308.170407404734,4830.24565839581
308.454210540236,5215.65721288800
310.448063289176,4294.23611542057
313.158107032215,5136.25955973184
314.644243551348,4342.57001552478
314.726865710571,4124.31006851500
316.363714733533,4699.53941733138
317.587783140347,4685.78801433122
319.126933993356,4595.28648357363
319.194298194689,5342.16325051232
319.277308933786,4106.50054955099
319.361863722017,4064.51411485479
320.145279521657,4341.37586346175
322.425185120518,4539.13113082075
322.507364257004,4023.10940700793
323.620147704064,3981.78526367599
324.710640416972,3840.05151215917
326.617513308763,4053.23152814353
326.651190109572,4362.24248424795
327.647676628417,4164.50435716524
328.319965886938,4004.45860655607
329.322030845190,4251.03377433739
330.433049194538,4612.54111866958
331.182729018287,5483.00539909600
332.328151079622,3737.61774193388
333.907172729188,3707.66238015432
334.375537382746,5419.16913329843
336.108613397515,4138.95117406005
337.398873738488,3777.38430795096
339.729304005410,4302.20100358633
339.938229682982,3987.14687845584
341.433741742084,3887.68017815775
341.888870833784,4552.28949674207
343.991278959220,4446.61433760978
345.644325861137,4067.18866851922
346.193587462275,3930.95971749110
346.998559074818,5396.21601144907
347.053310025996,3789.03056607079
348.301593450274,3599.18855979810
348.393455736470,7020.30834275828
350.044282912891,4410.43241596133
350.549568534894,3882.75977437004
351.407171241567,4658.99497985811
352.406015839685,3787.30903752839
353.742844450598,4062.66880667101
354.275316667701,3384.90735159009
355.056333558493,4025.45567426002
357.600335570312,4093.26741822196
358.279220720376,3838.42611591648
358.920604033817,4488.87705861593
359.530249075095,3906.30712695152
360.254077006770,4391.96314246689
360.610593299753,3561.55173631966
360.702093146131,3762.81690683538
361.312883800177,4265.77982593102
362.093910470751,4812.77613044841
362.714763967501,3913.41123114941
362.838807185780,3902.21421343590
364.229323366475,3287.25279293774
365.143807286937,3240.07383229065
365.898893138528,6951.74221476725
367.899442782943,3395.74433821466
370.361985090263,3489.16956284099
372.209618360407,3766.84565244724
373.640201263194,3459.71065338408
376.034572878612,3695.57125730682
376.324328206402,3941.46248771804
378.585525344010,3237.82736345373
379.208385983222,3259.12977589948
381.586163271154,3953.70395330233
382.579403522981,3529.77938710906
382.986944947214,3384.95657198261
383.442303352147,3723.84968621660
384.305867766809,3837.83842293427
386.291340829690,3687.36754149903
386.376759135432,4525.88331959509
386.755736867600,3613.71957532552
387.475160494192,2959.78102116766
390.256326021757,4079.51534804732
390.511203424434,3723.96426344196
390.646899386134,3113.11906128820
